"Time","Boost pressure","Engine oil pressure","Engine oil level","Engine oil level","Cam position","TAG"
"sec","mbar","bar","l","mm","deg."," "
455.67,1033.0000,2.6000,4.4360,62.2000,130.2500,""
455.99,1042.0000,2.6000,4.4360,59.8000,310.3800,""
456.36,1052.0000,2.6000,4.4360,59.8000,21.6900,""
456.71,1068.0000,2.6400,4.4360,59.8000,310.3800,""
457.05,1078.0000,2.6400,4.4360,58.4000,21.7500,""
457.41,1084.0000,2.6800,4.4360,58.4000,561.6900,""
457.73,1138.0000,2.6000,4.4360,58.4000,310.2500,""
458.04,1132.0000,2.4400,4.4360,57.9000,454.3800,""
458.39,1158.0000,2.4000,4.4360,57.9000,454.5000,""
458.71,1154.0000,2.5600,4.4360,57.9000,634.8800,""
459.05,1241.0000,2.7200,4.4360,57.6000,561.8800,""
459.37,1282.0000,3.8000,4.4360,57.6000,130.5000,""
459.73,1314.0000,4.3200,4.4360,57.6000,454.8800,""
460.10,1330.0000,4.4000,4.4360,57.1000,94.7500,""
460.44,1382.0000,4.4400,4.4360,57.1000,130.5000,""
460.76,1369.0000,4.4400,4.4360,57.1000,130.5000,""
461.11,1404.0000,4.4400,4.4360,56.9000,455.3800,""
461.48,1442.0000,4.4400,4.4360,56.9000,310.6900,""
461.83,1442.0000,4.4400,4.4360,56.9000,22.0000,""
462.15,1468.0000,4.4400,4.4360,56.6000,310.5600,""
462.50,1481.0000,4.4400,4.4360,56.6000,310.5600,""
462.81,1570.0000,4.4400,4.4360,56.6000,561.6900,""
463.13,1426.0000,4.4400,4.4360,56.2000,130.5000,""
463.45,1225.0000,4.4400,4.4360,56.2000,310.1900,""
463.80,1138.0000,4.4000,4.4360,56.1000,310.3800,""
464.13,1097.0000,3.4000,4.4360,55.7000,454.6900,""
464.49,1074.0000,3.0000,4.4360,55.7000,310.3800,""
464.84,1068.0000,2.7600,4.4360,55.7000,454.5600,""
465.16,1058.0000,2.6800,4.4360,50.9000,454.5600,""
465.51,1052.0000,2.6800,4.4360,50.9000,310.2500,""
465.84,1046.0000,2.6800,4.4360,50.9000,310.1900,""
466.18,1042.0000,2.6400,4.4360,43.7000,130.1900,""
466.55,1036.0000,2.6400,4.4360,43.7000,130.3800,""
466.90,1033.0000,2.6000,4.4360,43.7000,130.5000,""
467.25,1026.0000,2.5600,4.4360,38.9000,561.5600,""
467.62,1020.0000,2.5600,4.4360,38.9000,634.8800,""
467.94,1020.0000,2.5200,4.4360,38.9000,21.6900,""
468.26,1020.0000,2.5200,4.4360,34.2000,454.6900,""
468.60,1062.0000,2.5200,4.4360,34.2000,130.2500,""
468.93,1138.0000,2.5200,4.4360,34.2000,635.0000,""
469.25,1193.0000,2.5200,4.4360,30.4000,310.5000,""
469.60,1241.0000,3.8000,4.4360,30.4000,310.5000,""
469.94,1302.0000,4.2800,4.4360,30.4000,310.5000,""
470.31,1330.0000,4.4000,4.4360,30.4000,561.8800,""
470.64,1369.0000,4.4400,4.4360,30.4000,130.5600,""
471.00,1398.0000,4.4400,4.4360,30.7000,635.8800,""
471.30,1442.0000,4.4400,4.4360,30.7000,310.6900,""
471.67,1481.0000,4.4400,4.4360,30.7000,635.1900,""
472.02,1426.0000,4.4400,4.4360,35.2000,561.6900,""
472.37,1337.0000,4.4400,4.4360,35.2000,561.6900,""
472.71,1225.0000,4.2000,4.4360,35.2000,310.2500,""
473.06,1161.0000,3.2800,4.4360,40.7000,310.3800,""
473.38,1138.0000,2.9600,4.4360,40.7000,94.7500,""
473.73,1132.0000,2.8400,4.4360,40.7000,310.3800,""
474.12,1238.0000,2.8000,4.4360,46.3000,274.5600,""
474.47,1321.0000,3.9200,4.4360,46.3000,635.1900,""
474.82,1353.0000,4.3600,4.4360,46.3000,310.5000,""
475.19,1465.0000,4.4000,4.4360,51.6000,130.5000,""
475.59,1481.0000,4.4000,4.4360,51.6000,130.5600,""
475.89,1478.0000,4.4000,4.4360,51.6000,562.0600,""
476.28,1494.0000,4.4400,4.4360,56.4000,635.1900,""
476.63,1538.0000,4.4400,4.4360,56.4000,310.5600,""
477.00,1564.0000,4.4400,4.4360,60.2000,130.6900,""
477.30,1590.0000,4.4400,4.4360,60.2000,130.7500,""
477.64,1618.0000,4.4400,4.4360,60.2000,310.7500,""
477.99,1638.0000,4.4400,4.4360,63.1000,310.6900,""
478.36,1717.0000,4.4400,4.4360,63.1000,310.5600,""
478.69,1733.0000,4.4400,4.4360,63.1000,274.5000,""
479.01,1845.0000,4.4400,4.4360,65.1000,635.0600,""
479.40,1842.0000,4.4400,4.4360,65.1000,561.8800,""
479.83,1922.0000,4.4400,4.4360,65.1000,130.6900,""
480.20,2057.0000,4.4400,4.4360,65.7000,130.6900,""
480.56,2162.0000,4.4400,4.4360,65.7000,130.6900,""
480.90,2338.0000,4.4400,4.4360,65.7000,310.5600,""
481.29,2492.0000,4.4400,4.4360,65.7000,561.8800,""
481.65,2668.0000,4.4800,4.4360,65.7000,130.6900,""
482.02,2786.0000,4.4800,4.4360,65.8000,130.5000,""
482.39,2892.0000,4.4800,4.4360,65.8000,635.8800,""
482.74,2930.0000,4.4800,4.4360,65.8000,635.7500,""
483.08,3026.0000,4.4800,4.4360,65.8000,455.6900,""
483.41,3058.0000,4.4800,4.4360,65.8000,310.5600,""
483.76,3106.0000,4.4800,4.4360,65.8000,635.6900,""
484.15,2066.0000,4.4800,4.4360,66.1000,310.5000,""
484.52,1330.0000,4.4800,4.4360,66.1000,22.0600,""
484.92,1164.0000,4.4400,4.4360,66.2000,562.0600,""
485.27,1129.0000,4.4400,4.4360,67.5000,130.5600,""
485.61,1110.0000,4.4400,4.4360,67.5000,455.0000,""
485.96,1100.0000,4.4400,4.4360,70.5000,562.0600,""
486.28,1097.0000,4.4400,4.4360,70.5000,635.0600,""
486.63,1094.0000,4.4400,4.4360,70.5000,562.1900,""
487.00,1090.0000,4.4400,4.4360,70.5000,562.0600,""
487.33,1084.0000,4.4400,4.4360,70.5000,130.5600,""
487.70,1084.0000,4.4400,4.4360,70.5000,454.8800,""
488.05,1084.0000,4.4400,4.4360,70.5000,274.7500,""
488.42,966.0000,4.4400,4.4360,70.5000,455.2500,""
488.77,1478.0000,4.4400,4.4360,70.5000,455.2500,""
489.12,2012.0000,4.4400,4.4360,70.5000,562.2500,""
489.49,2821.0000,4.4400,4.4360,70.5000,455.7500,""
489.81,2872.0000,4.4800,4.4360,70.5000,131.7500,""
490.17,2940.0000,4.4800,4.4360,66.9000,312.0000,""
490.55,2824.0000,4.4800,4.4360,66.9000,562.5000,""
490.89,2914.0000,4.5200,4.4360,67.0000,311.8800,""
491.24,2994.0000,4.4800,4.4360,64.0000,311.0600,""
491.56,1685.0000,4.4400,4.4360,64.0000,131.5000,""
491.91,1334.0000,4.4400,4.4360,64.0000,635.5000,""
492.31,1186.0000,4.4400,4.4360,64.0000,131.2500,""
492.69,1142.0000,4.4800,4.4360,64.0000,635.3800,""
493.09,1126.0000,4.4400,4.4360,64.6000,455.2500,""
493.49,1110.0000,4.4800,4.4360,64.6000,131.0600,""
493.85,1100.0000,4.4800,4.4360,64.6000,455.1900,""
494.21,1094.0000,4.4800,4.4360,64.8000,130.8800,""
494.57,1094.0000,4.4400,4.4360,64.8000,310.5600,""
494.93,1090.0000,4.4400,4.4360,64.8000,130.7500,""
495.29,1090.0000,4.4400,4.4360,64.8000,635.0600,""
495.67,1090.0000,4.4400,4.4360,64.8000,130.5600,""
496.07,1084.0000,4.4400,4.4360,64.8000,274.5000,""
496.42,1074.0000,4.4000,4.4360,64.8000,635.0000,""
496.79,1068.0000,4.4000,4.4360,64.8000,454.5000,""
497.11,1062.0000,3.6800,4.4360,59.3000,634.8800,""
497.51,1052.0000,2.8400,4.4360,59.3000,130.5000,""
497.89,1049.0000,2.5200,4.4360,59.3000,274.0000,""
498.25,1042.0000,2.4400,4.4360,52.3000,310.2500,""
498.60,1036.0000,2.2800,4.4360,52.3000,634.5000,""
499.00,1033.0000,2.3200,4.4360,52.3000,561.3800,""
499.43,1026.0000,2.2800,4.4360,50.1000,310.2500,""
499.78,1020.0000,2.5200,4.4360,50.1000,561.7500,""
500.18,1014.0000,2.6400,4.4360,50.1000,21.6900,""
500.57,1030.0000,2.6000,4.4360,50.1000,310.3800,""
500.93,1074.0000,2.7600,4.4360,50.1000,635.0000,""
501.29,1090.0000,2.8000,4.4360,52.3000,561.7500,""
501.65,1081.0000,2.8000,4.4360,52.3000,310.3800,""
501.99,1068.0000,2.7600,4.4360,52.3000,94.7500,""
502.37,1110.0000,2.7600,4.4360,54.7000,310.5000,""
502.74,1286.0000,3.4000,4.4360,54.7000,130.2500,""
503.13,1346.0000,4.2400,4.4360,57.2000,635.0600,""
503.51,1353.0000,4.0400,4.4360,57.2000,635.0600,""
503.91,1369.0000,3.7600,4.4360,57.2000,455.0600,""
504.25,1433.0000,4.2000,4.4360,59.3000,562.0600,""
504.61,1625.0000,4.4000,4.4360,59.3000,310.5600,""
505.03,1977.0000,4.4000,4.4360,59.4000,130.8800,""
505.40,2252.0000,4.4400,4.4360,60.8000,130.6900,""
505.72,2533.0000,4.4000,4.4360,60.8000,22.1900,""
506.13,2636.0000,4.4000,4.4360,62.8000,455.1900,""
506.49,2764.0000,4.4400,4.4360,62.8000,455.1900,""
506.87,2824.0000,4.4400,4.4360,62.8000,22.0600,""
507.25,2828.0000,4.4400,4.4360,64.0000,310.6900,""
507.69,2936.0000,4.4400,4.4360,64.0000,635.3800,""
508.05,2924.0000,4.4400,4.4360,64.0000,635.3800,""
508.44,3020.0000,4.4400,4.4360,64.0000,562.1900,""
508.84,2968.0000,4.4400,4.4360,64.0000,562.2500,""
509.25,3013.0000,4.4400,4.4360,64.0000,310.5000,""
509.64,3100.0000,4.4400,4.4360,64.0000,130.6900,""
509.99,2988.0000,4.4400,4.4360,64.0000,130.7500,""
510.37,3029.0000,4.4400,4.4360,64.0000,455.3800,""
510.76,3128.0000,4.4400,4.4360,64.0000,310.6900,""
511.13,3160.0000,4.4400,4.4360,64.1000,130.5000,""
511.49,2021.0000,4.4400,4.4360,64.1000,635.0600,""
511.89,1382.0000,4.4400,4.4360,64.1000,130.6900,""
512.28,1420.0000,4.4400,4.4360,64.8000,310.6900,""
512.65,1804.0000,4.4400,4.4360,64.8000,635.8800,""
513.00,2604.0000,4.4400,4.4360,64.8000,130.5600,""
513.33,2853.0000,4.4400,4.4360,66.4000,310.6900,""
513.73,2933.0000,4.4800,4.4360,66.4000,22.5600,""
514.10,3000.0000,4.4800,4.4360,67.1000,130.6900,""
514.45,3080.0000,4.4400,4.4360,67.1000,562.0000,""
514.79,1733.0000,4.4400,4.4360,67.1000,310.5000,""
515.11,1321.0000,4.4000,4.4360,67.6000,21.8800,""
515.46,1148.0000,4.0400,4.4360,67.6000,21.8800,""
515.80,1116.0000,3.1600,4.4360,67.6000,634.7500,""
516.13,1097.0000,2.9200,4.4360,68.1000,274.1900,""
516.47,1081.0000,2.7600,4.4360,68.1000,310.0600,""
516.82,1068.0000,2.7200,4.4360,68.1000,130.3800,""
517.16,1065.0000,2.7200,4.4360,68.1000,454.5000,""
517.48,1058.0000,2.7200,4.4360,68.1000,634.7500,""
517.81,1052.0000,2.7200,4.4360,68.1000,21.7500,""
518.16,1052.0000,2.7200,4.4360,67.6000,561.6900,""
518.49,1052.0000,2.7200,4.4360,67.6000,454.5000,""
518.81,1052.0000,2.7200,4.4360,67.6000,561.5600,""
519.13,1049.0000,2.7200,4.4360,67.6000,635.0000,""
519.45,1049.0000,2.7200,4.4360,67.6000,634.8800,""
519.75,1046.0000,2.8400,4.4360,67.6000,310.2500,""
520.10,1052.0000,2.8400,4.4360,65.7000,130.3800,""
520.44,1052.0000,2.8400,4.4360,65.7000,310.2500,""
520.76,1052.0000,2.8400,4.4360,65.7000,130.3800,""
521.08,1052.0000,2.8400,4.4360,65.7000,634.7500,""
521.41,1052.0000,2.8400,4.4360,63.9000,130.3800,""
521.72,1052.0000,2.8400,4.4360,63.9000,310.1900,""
522.07,1058.0000,2.8400,4.4360,62.3000,130.2500,""
522.37,1058.0000,2.8000,4.4360,62.3000,22.0000,""
522.69,1052.0000,2.8400,4.4360,62.3000,634.7500,""
523.05,1058.0000,2.8400,4.4360,62.3000,310.1900,""
523.38,1052.0000,2.8000,4.4360,59.9000,310.0600,""
523.70,1058.0000,2.8000,4.4360,59.9000,310.2500,""
524.02,1058.0000,2.8000,4.4360,59.9000,130.3800,""
524.34,1058.0000,2.8000,4.4360,58.4000,22.0000,""
524.65,1058.0000,2.8000,4.4360,58.4000,310.1900,""
524.95,1058.0000,2.8000,4.4360,58.4000,634.7500,""
525.25,1058.0000,2.8000,4.4360,58.4000,310.2500,""
525.56,1058.0000,2.8000,4.4360,58.4000,561.7500,""
525.86,1058.0000,2.8000,4.4360,58.4000,130.3800,""
526.21,1058.0000,2.8000,4.4360,58.6000,130.5000,""
526.57,1052.0000,2.8000,4.4360,58.6000,561.7500,""
526.93,1052.0000,2.8000,4.4360,58.6000,130.3800,""
527.25,1052.0000,2.8000,4.4360,58.6000,21.8800,""
527.64,1052.0000,2.8000,4.4360,58.6000,310.1900,""
527.97,1049.0000,2.8000,4.4360,58.6000,454.5600,""
528.33,1049.0000,2.8000,4.4360,58.6000,561.7500,""
528.68,1049.0000,2.8000,4.4360,58.6000,561.7500,""
528.98,1049.0000,2.8000,4.4360,58.6000,634.6900,""
529.32,1046.0000,2.7600,4.4360,58.2000,130.5000,""
529.67,1068.0000,2.8000,4.4360,58.2000,130.7500,""
530.01,1122.0000,4.1200,4.4360,58.2000,562.1900,""
530.31,1113.0000,4.3600,4.4360,58.1000,95.0000,""
530.62,1097.0000,4.4000,4.4360,58.1000,310.5000,""
530.92,1158.0000,4.4800,4.4360,58.1000,131.0000,""
531.22,1164.0000,4.4800,4.4360,58.1000,22.3800,""
531.57,1138.0000,4.4800,4.4360,58.1000,130.8800,""
531.93,1116.0000,4.4800,4.4360,58.1000,22.0000,""
532.28,1097.0000,4.4400,4.4360,58.0000,635.0600,""
532.61,1078.0000,4.4000,4.4360,58.0000,635.0000,""
532.95,1074.0000,4.4400,4.4360,58.0000,635.0600,""
533.30,1042.0000,4.2400,4.4360,58.0000,130.5600,""
533.64,1058.0000,3.2400,4.4360,58.0000,22.1900,""
533.97,1052.0000,3.0400,4.4360,58.0000,635.1900,""
534.33,1218.0000,3.4800,4.4360,58.0000,635.3800,""
534.66,1497.0000,4.1600,4.4360,58.0000,455.1900,""
534.98,1740.0000,4.4000,4.4360,58.0000,130.7500,""
535.30,1996.0000,4.4400,4.4360,57.3000,455.1900,""
535.67,2213.0000,4.4400,4.4360,57.3000,130.6900,""
535.98,2597.0000,4.4400,4.4360,57.3000,455.3800,""
536.31,2741.0000,4.4400,4.4360,57.2000,310.6900,""
536.61,2808.0000,4.4400,4.4360,57.2000,635.3800,""
536.92,2876.0000,4.4400,4.4360,57.2000,635.5000,""
537.32,2930.0000,4.4400,4.4360,57.2000,310.5000,""
537.70,2994.0000,4.4800,4.4360,57.2000,130.5000,""
538.05,2972.0000,4.4800,4.4360,57.2000,635.5000,""
538.41,3016.0000,4.4800,4.4360,58.2000,455.5000,""
538.79,3064.0000,4.4800,4.4360,58.2000,635.3800,""
539.11,3045.0000,4.4800,4.4360,58.2000,310.6900,""
539.49,3141.0000,4.4800,4.4360,59.8000,310.5000,""
539.83,2018.0000,4.4800,4.4360,59.8000,130.7500,""
540.17,1321.0000,4.4400,4.4360,61.4000,22.2500,""
540.55,1148.0000,4.4400,4.4360,61.4000,130.6900,""
540.90,1148.0000,4.4400,4.4360,61.4000,310.5000,""
541.24,1129.0000,4.4400,4.4360,62.8000,130.6900,""
541.59,1113.0000,4.4400,4.4360,62.8000,454.7500,""
541.93,1084.0000,4.3600,4.4360,62.8000,130.5000,""
542.29,1078.0000,4.4000,4.4360,63.3000,454.6900,""
542.68,1068.0000,3.5200,4.4360,63.3000,635.0000,""
543.03,1049.0000,2.9600,4.4360,63.3000,635.0000,""
543.38,1042.0000,2.8000,4.4360,63.3000,130.5000,""
543.70,1049.0000,2.7600,4.4360,63.3000,310.2500,""
544.04,1097.0000,2.7600,4.4360,63.3000,130.3800,""
544.37,1164.0000,2.7600,4.4360,63.3000,635.0600,""
544.74,1190.0000,2.7600,4.4360,63.3000,130.5000,""
545.11,1206.0000,2.7600,4.4360,63.3000,454.7500,""
545.46,1190.0000,2.7600,4.4360,62.3000,635.0000,""
545.85,1126.0000,2.7600,4.4360,62.3000,454.7500,""
546.25,1090.0000,2.7600,4.4360,62.3000,635.0600,""
546.60,1081.0000,2.7600,4.4360,62.3000,454.7500,""
547.00,1106.0000,2.7600,4.4360,62.3000,562.0000,""
547.41,1122.0000,2.7600,4.4360,62.5000,310.3800,""
547.73,1145.0000,2.7600,4.4360,62.5000,21.7500,""
548.04,1122.0000,2.7600,4.4360,62.5000,634.8800,""
548.42,1084.0000,2.6800,4.4360,64.0000,130.5600,""
548.79,1065.0000,2.5600,4.4360,64.0000,21.7500,""
549.14,1065.0000,2.5600,4.4360,64.0000,454.8800,""
549.48,1049.0000,2.5200,4.4360,65.0000,310.5000,""
549.81,1036.0000,2.5200,4.4360,65.0000,635.0000,""
550.18,1033.0000,2.5200,4.4360,65.3000,635.0600,""
550.57,1042.0000,2.5200,4.4360,65.3000,635.0600,""
550.93,1046.0000,2.5200,4.4360,65.3000,94.7500,""
551.32,1052.0000,2.5200,4.4360,65.3000,130.5000,""
551.72,1052.0000,2.5200,4.4360,65.3000,454.8800,""
552.05,1052.0000,2.5600,4.4360,65.3000,274.5000,""
552.37,1058.0000,2.5600,4.4360,65.4000,454.8800,""
552.74,1058.0000,2.5600,4.4360,65.4000,455.0600,""
553.06,1058.0000,2.5600,4.4360,65.4000,635.0000,""
553.45,1058.0000,2.5600,4.4360,65.8000,94.6900,""
553.77,1046.0000,2.5600,4.4360,65.8000,130.5600,""
554.15,1046.0000,2.5600,4.4360,65.8000,130.5000,""
554.50,1065.0000,2.7200,4.4360,65.8000,21.6900,""
554.84,1065.0000,2.8000,4.4360,65.8000,130.5000,""
555.17,1074.0000,2.8000,4.4360,65.9000,310.5000,""
555.54,1161.0000,4.0000,4.4360,65.9000,562.1900,""
555.93,1122.0000,4.3600,4.4360,65.9000,130.6900,""
556.28,1106.0000,4.4400,4.4360,65.9000,562.0000,""
556.68,1090.0000,4.4400,4.4360,65.9000,455.0000,""
557.01,1081.0000,3.7200,4.4360,65.9000,130.6900,""
557.35,1078.0000,3.2400,4.4360,65.9000,454.8800,""
557.69,1074.0000,3.1200,4.4360,65.9000,562.0600,""
558.04,1058.0000,3.2000,4.4360,65.9000,130.6900,""
558.36,1049.0000,4.0800,4.4360,65.1000,22.2500,""
558.68,1030.0000,4.4000,4.4360,65.1000,310.5600,""
559.05,1078.0000,4.4400,4.4360,65.1000,130.6900,""
559.40,1398.0000,4.4400,4.4360,63.4000,130.6900,""
559.78,1762.0000,4.4400,4.4360,63.4000,130.6900,""
560.13,1558.0000,4.4000,4.4360,63.4000,561.7500,""
560.47,1222.0000,4.4000,4.4360,61.7000,562.0000,""
560.89,1148.0000,3.6000,4.4360,61.7000,561.7500,""
561.25,1116.0000,3.1200,4.4360,61.7000,130.3800,""
561.64,1094.0000,2.8800,4.4360,61.7000,454.6900,""
562.04,1078.0000,2.8400,4.4360,61.7000,310.2500,""
562.41,1068.0000,2.8000,4.4360,61.4000,634.7500,""
562.77,1062.0000,2.8000,4.4360,61.4000,130.3800,""
563.09,1058.0000,2.8000,4.4360,61.4000,310.1900,""
563.48,1058.0000,2.8000,4.4360,61.7000,561.7500,""
563.85,1049.0000,2.8000,4.4360,61.7000,561.6900,""
564.21,1049.0000,2.8000,4.4360,61.7000,310.1900,""
564.61,1049.0000,2.7600,4.4360,61.7000,21.6900,""
565.03,1046.0000,2.7600,4.4360,61.7000,634.6900,""
565.45,1046.0000,2.7600,4.4360,61.7000,130.5000,""
565.86,1026.0000,2.7600,4.4360,61.7000,635.0000,""
566.18,1030.0000,2.7200,4.4360,61.7000,21.8800,""
566.58,1074.0000,2.7200,4.4360,61.2000,274.5000,""
566.97,1116.0000,2.7200,4.4360,61.2000,310.3800,""
567.35,1161.0000,2.7600,4.4360,60.7000,454.7500,""
567.73,1241.0000,2.7200,4.4360,60.7000,561.8800,""
568.07,1337.0000,3.4800,4.4360,60.7000,130.2500,""
568.41,1334.0000,4.2800,4.4360,60.7000,310.5000,""
568.77,1302.0000,4.4000,4.4360,60.7000,310.2500,""
569.09,1164.0000,4.4400,4.4360,60.7000,310.2500,""
569.48,1122.0000,3.2400,4.4360,61.2000,561.7500,""
569.85,1081.0000,2.9600,4.4360,61.2000,561.8800,""
570.18,1068.0000,2.8400,4.4360,61.2000,22.0000,""
570.57,1068.0000,2.8400,4.4360,63.1000,130.1900,""
570.92,1138.0000,2.8400,4.4360,63.1000,21.8800,""
571.30,1254.0000,2.8400,4.4360,64.3000,310.1900,""
571.70,1314.0000,2.8400,4.4360,64.3000,130.1900,""
572.05,1346.0000,2.8400,4.4360,64.3000,22.0000,""
572.44,1372.0000,2.8400,4.4360,64.7000,130.5000,""
572.84,1334.0000,2.8800,4.4360,64.7000,310.3800,""
573.21,1177.0000,2.8400,4.4360,64.7000,454.7500,""
573.56,1126.0000,2.8400,4.4360,65.3000,454.6900,""
573.94,1094.0000,2.8400,4.4360,65.3000,94.5600,""
574.26,1078.0000,2.8400,4.4360,65.3000,21.6900,""
574.66,1065.0000,2.8400,4.4360,66.3000,94.6900,""
575.06,1049.0000,2.8400,4.4360,66.3000,635.0600,""
575.45,1058.0000,2.8400,4.4360,66.8000,22.0000,""
575.85,1062.0000,2.8400,4.4360,66.8000,22.0000,""
576.25,1062.0000,2.8400,4.4360,66.8000,310.3800,""
576.61,1062.0000,2.8000,4.4360,66.8000,635.0600,""
576.93,1062.0000,2.8400,4.4360,66.8000,22.0000,""
577.30,1062.0000,2.8400,4.4360,66.9000,130.3800,""
577.67,1062.0000,2.8400,4.4360,66.9000,130.3800,""
578.07,1065.0000,2.8400,4.4360,66.9000,454.8800,""
578.46,1068.0000,2.8400,4.4360,67.0000,130.5000,""
578.84,1058.0000,2.8000,4.4360,67.0000,310.3800,""
579.22,1058.0000,2.8400,4.4360,67.0000,310.2500,""
579.58,1036.0000,2.8400,4.4360,67.0000,130.5000,""
579.94,1154.0000,3.8000,4.4360,67.0000,130.6900,""
580.36,1122.0000,4.2400,4.4360,67.0000,454.8800,""
580.73,1097.0000,3.6800,4.4360,67.0000,274.5600,""
581.09,1084.0000,3.1200,4.4360,67.0000,21.6900,""
581.45,1078.0000,3.0400,4.4360,66.9000,634.8800,""
581.75,1068.0000,3.0000,4.4360,66.9000,454.7500,""
582.09,1065.0000,2.9600,4.4360,66.9000,635.0000,""
582.41,1062.0000,2.9200,4.4360,67.0000,561.7500,""
582.76,1058.0000,2.9200,4.4360,67.0000,635.0600,""
583.08,1049.0000,2.9200,4.4360,67.0000,635.0600,""
583.40,1046.0000,2.9200,4.4360,66.2000,454.7500,""
583.72,1042.0000,2.8800,4.4360,66.2000,130.5000,""
584.04,1036.0000,2.8800,4.4360,66.2000,635.0600,""
584.36,1030.0000,2.8800,4.4360,64.6000,310.3800,""
584.69,1030.0000,2.8800,4.4360,64.6000,274.5600,""
585.01,1030.0000,2.8800,4.4360,64.6000,561.7500,""
585.37,1033.0000,2.8800,4.4360,62.3000,635.0000,""
585.69,1042.0000,2.8800,4.4360,62.3000,310.5000,""
586.01,1026.0000,2.8800,4.4360,62.3000,561.8800,""
586.36,1026.0000,2.8800,4.4360,61.3000,635.1900,""
586.71,1036.0000,2.8800,4.4360,61.3000,454.8800,""
587.01,1058.0000,2.8800,4.4360,61.3000,130.5000,""
587.35,1084.0000,2.8800,4.4360,61.1000,274.5000,""
587.65,1068.0000,2.8000,4.4360,61.1000,274.5000,""
587.99,1062.0000,2.6400,4.4360,61.1000,310.3800,""
588.31,1049.0000,2.6000,4.4360,61.2000,310.3800,""
588.65,1036.0000,2.6000,4.4360,61.2000,310.5000,""
588.95,1033.0000,2.5600,4.4360,61.2000,130.5000,""
589.29,1033.0000,2.6000,4.4360,61.9000,130.3800,""
589.65,1036.0000,2.6000,4.4360,61.9000,94.5600,""
589.96,1042.0000,2.6000,4.4360,61.9000,635.0600,""
590.26,1042.0000,2.6000,4.4360,62.1000,454.8800,""
590.57,1046.0000,2.6000,4.4360,62.1000,310.5000,""
590.92,1049.0000,2.6000,4.4360,62.1000,454.7500,""
591.22,1052.0000,2.6400,4.4360,62.1000,561.8800,""
591.56,1046.0000,2.6400,4.4360,62.1000,130.3800,""
591.86,1049.0000,2.6400,4.4360,62.1000,22.3800,""
592.20,1052.0000,2.6400,4.4360,62.0000,310.3800,""
592.50,1052.0000,2.6400,4.4360,62.0000,274.8800,""
592.84,1030.0000,2.6800,4.4360,62.0000,561.7500,""
593.21,1074.0000,2.8800,4.4360,62.0000,454.8800,""
593.57,1074.0000,2.8800,4.4360,61.8000,130.5600,""
593.89,1062.0000,2.9200,4.4360,61.8000,130.5000,""
594.25,1058.0000,2.9200,4.4360,61.8000,274.5600,""
594.60,1058.0000,2.9200,4.4360,61.7000,21.8800,""
594.92,1052.0000,2.9200,4.4360,61.7000,561.8800,""
595.25,1052.0000,2.8800,4.4360,61.7000,634.8800,""
595.57,1052.0000,2.9200,4.4360,61.6000,310.5000,""
595.93,1049.0000,2.9200,4.4360,61.6000,634.8800,""
596.28,1049.0000,2.8800,4.4360,61.6000,274.5000,""
596.60,1046.0000,2.8800,4.4360,61.2000,21.8800,""
596.93,1049.0000,2.8800,4.4360,61.2000,130.5000,""
597.25,1046.0000,2.8800,4.4360,61.2000,454.7500,""
597.61,1049.0000,2.9200,4.4360,59.9000,21.8800,""
597.93,1049.0000,2.8800,4.4360,59.9000,635.0000,""
598.31,1049.0000,2.8800,4.4360,59.9000,635.0000,""
598.61,1046.0000,2.9200,4.4360,58.2000,310.5000,""
598.97,1046.0000,2.9200,4.4360,58.2000,561.8800,""
599.30,1046.0000,2.8800,4.4360,58.2000,454.7500,""
599.62,1046.0000,2.9200,4.4360,56.8000,454.7500,""
599.97,1046.0000,2.9200,4.4360,56.8000,635.0000,""
600.29,1049.0000,2.9200,4.4360,56.8000,22.1900,""
600.62,1081.0000,3.6000,4.4360,55.3000,635.2500,""
600.96,1106.0000,4.2400,4.4360,55.3000,310.5000,""
601.30,1094.0000,4.4400,4.4360,55.3000,130.5600,""
601.62,1084.0000,4.4400,4.4360,53.8000,562.2500,""
601.94,1078.0000,4.4400,4.4360,53.8000,310.3800,""
602.25,1078.0000,4.4000,4.4360,53.8000,310.1900,""
602.61,1068.0000,4.4400,4.4360,52.7000,310.5000,""
602.97,1052.0000,4.0400,4.4360,52.7000,454.8800,""
603.31,1049.0000,3.0800,4.4360,52.8000,130.7500,""
603.64,1036.0000,2.8800,4.4360,51.8000,310.5000,""
603.96,1036.0000,2.6800,4.4360,51.8000,21.7500,""
604.28,1033.0000,2.6400,4.4360,51.8000,130.5000,""
604.62,1030.0000,2.6000,4.4360,51.3000,94.2500,""
604.95,1033.0000,2.4000,4.4360,51.3000,454.5000,""
605.33,1036.0000,2.3600,4.4360,51.3000,454.5000,""
605.65,1049.0000,2.3600,4.4360,50.8000,634.6900,""
606.01,1078.0000,2.3600,4.4360,50.8000,454.5000,""
606.34,1084.0000,2.4000,4.4360,50.8000,94.3800,""
606.71,1116.0000,2.4000,4.4360,50.8000,634.6900,""
607.06,1122.0000,2.4000,4.4360,50.8000,274.0000,""
607.42,1148.0000,2.4000,4.4360,51.1000,130.3800,""
607.77,1161.0000,2.4000,4.4360,51.1000,634.5600,""
608.09,1148.0000,2.4000,4.4360,51.1000,130.3800,""
